timestamp;yaw;pitch;roll
698464;242.62;3.30;0.44
698516;242.26;3.28;0.49
698564;242.00;3.32;0.43
698614;241.65;3.39;0.36
698666;241.32;3.36;0.38
698714;241.07;3.27;0.49
698766;240.70;3.37;0.30
698814;240.44;3.32;0.29
698866;240.08;3.38;0.39
698915;239.83;3.32;0.41
698964;239.52;3.41;0.36
699016;239.15;3.27;0.36
699064;238.89;3.28;0.34
699116;238.54;3.31;0.50
699164;238.27;3.27;0.40
699216;237.91;3.34;0.50
699264;237.65;3.23;0.41
699316;237.28;3.22;0.33
699364;237.03;3.37;0.39
699417;236.66;3.32;0.45
699464;236.40;3.24;0.45
699516;236.05;3.19;0.43
699564;235.78;3.37;0.37
699614;235.47;3.26;0.42
699666;235.11;3.29;0.41
699714;234.84;3.33;0.25
699766;234.49;3.28;0.35
699814;234.23;3.37;0.43
699866;233.87;3.23;0.46
699915;233.60;3.31;0.32
699964;233.31;3.46;0.37
700016;232.94;3.36;0.43
700064;232.68;3.26;0.36
700116;232.32;3.44;0.37
700164;232.06;3.36;0.35
700216;231.69;3.20;0.28
700264;231.44;3.27;0.45
700316;231.08;3.24;0.44
700364;230.81;3.20;0.37
700417;230.45;3.26;0.33
700464;230.18;3.36;0.31
700516;229.83;3.34;0.41
700564;229.57;3.33;0.41
700614;229.26;3.37;0.37
700666;228.90;3.29;0.42
700714;228.65;3.20;0.44
700766;228.28;3.18;0.34
700814;228.03;3.26;0.47
700866;227.66;3.29;0.38
700915;227.40;3.29;0.39
700964;227.09;3.30;0.36
701016;226.72;3.34;0.37
701064;226.45;3.28;0.22
701116;226.09;3.21;0.25
701164;225.84;3.32;0.41
701216;225.48;3.36;0.44
701264;225.23;3.41;0.56
701316;224.86;3.28;0.46
701364;224.59;3.26;0.29
701693;222.55;2.52;1.28
701741;222.26;2.96;0.82
701793;221.88;3.36;0.44
701841;221.61;3.23;0.29
701893;221.26;3.33;0.36
701941;220.98;3.21;0.35
701993;220.64;3.26;0.42
702041;220.37;3.37;0.37
702093;220.02;3.28;0.49
702144;219.75;3.40;0.35
702191;219.44;3.40;0.43
702243;219.08;3.18;0.42
702291;218.82;3.21;0.40
702343;218.46;3.32;0.45
702391;218.19;3.40;0.25
702443;217.83;3.36;0.38
702491;217.57;3.31;0.38
702543;217.22;3.42;0.44
702591;216.95;3.35;0.36
702645;216.59;3.27;0.35
702691;216.32;3.28;0.35
702743;215.97;3.25;0.40
702791;215.71;3.14;0.30
702843;215.35;3.23;0.40
702891;215.09;3.30;0.32
702941;214.78;3.26;0.28
702993;214.42;3.36;0.34
703041;214.16;3.38;0.39
703093;213.80;3.22;0.50
703144;213.54;3.32;0.46
703191;213.23;3.30;0.39
703243;212.87;3.34;0.44
703291;212.60;3.28;0.36
703343;212.24;3.24;0.37
703391;211.98;3.18;0.36
703443;211.63;3.21;0.45
703491;211.36;3.32;0.37
703543;211.00;3.25;0.39
703591;210.74;3.36;0.41
703646;210.38;3.30;0.33
703691;210.11;3.25;0.41
703743;209.76;3.30;0.44
703791;209.50;3.23;0.33
703843;209.15;3.28;0.47
703891;208.87;3.31;0.25
703943;208.53;3.34;0.52
703991;208.23;3.33;0.33
704043;207.90;3.30;0.35
704091;207.64;3.41;0.45
704145;207.28;3.28;0.39
704191;207.01;3.25;0.37
704243;206.66;3.27;0.41
704291;206.40;3.45;0.41
704343;206.04;3.29;0.44
704391;205.77;3.28;0.37
704443;205.41;3.28;0.36
704491;205.16;3.36;0.45
704543;204.80;3.25;0.47
704591;204.53;3.28;0.36
704645;204.17;3.27;0.38
704691;203.90;3.24;0.34
704743;203.55;3.34;0.41
704791;203.29;3.27;0.41
704843;202.93;3.27;0.42
704891;202.67;3.22;0.36
704943;202.31;3.32;0.35
704991;202.03;3.35;0.33
705043;201.69;3.26;0.49
705091;201.43;3.30;0.40
705145;201.06;3.18;0.44
705191;200.79;3.34;0.33
705243;200.44;3.30;0.33
705291;200.18;3.39;0.44
705343;199.82;3.31;0.33
705391;199.56;3.28;0.42
705443;199.20;3.28;0.26
705491;198.94;3.32;0.31
705543;198.59;3.30;0.47
705591;198.32;3.31;0.41
705645;197.96;3.31;0.39
705691;197.68;3.27;0.26
705743;197.33;3.33;0.34
705791;197.08;3.30;0.54
705843;196.71;3.23;0.36
705891;196.45;3.35;0.31
705943;196.10;3.38;0.47
705991;195.83;3.24;0.36
706041;195.52;3.30;0.41
706093;195.16;3.35;0.43
706144;194.90;3.20;0.35
706191;194.59;3.34;0.45
706243;194.23;3.27;0.36
706291;193.97;3.20;0.39
706343;193.61;3.22;0.38
706391;193.34;3.35;0.32
706443;192.98;3.24;0.41
706491;192.72;3.34;0.40
706543;192.36;3.30;0.36
706591;192.10;3.21;0.34
706645;191.74;3.26;0.30
706691;191.47;3.23;0.39
706743;191.12;3.30;0.46
706791;190.86;3.33;0.43
706843;190.49;3.22;0.38
706891;190.24;3.35;0.51
706943;189.87;3.23;0.36
706991;189.61;3.33;0.36
707041;189.30;3.25;0.47
707093;188.94;3.37;0.41
707144;188.68;3.31;0.41
707191;188.37;3.36;0.39
707243;188.01;3.29;0.37
707291;187.75;3.24;0.41
707343;187.38;3.24;0.36
707391;187.13;3.30;0.45
707443;186.77;3.33;0.54
707491;186.51;3.27;0.52
707543;186.14;3.31;0.37
707591;185.87;3.37;0.20
707645;185.52;3.28;0.42
707691;185.25;3.33;0.35
707743;184.89;3.33;0.22
707791;184.64;3.34;0.32
707843;184.28;3.26;0.41
707891;184.01;3.36;0.29
707943;183.66;3.34;0.49
707991;183.40;3.30;0.46
708043;183.04;3.30;0.38
708091;182.76;3.37;0.36
708145;182.41;3.33;0.41
708191;182.14;3.33;0.47
708243;181.79;3.27;0.34
708291;181.53;3.25;0.39
708343;181.17;3.20;0.39
708391;180.91;3.22;0.40
708443;180.54;3.38;0.33
708491;180.29;3.36;0.43
708543;179.93;3.34;0.43
708591;179.66;3.34;0.33
708645;179.31;3.35;0.50
708691;179.04;3.27;0.49
708743;178.69;3.33;0.36
708791;178.42;3.29;0.31
708843;178.06;3.29;0.39
708891;177.81;3.32;0.44
708943;177.44;3.39;0.42
708991;177.18;3.25;0.41
709043;176.82;3.24;0.34
709091;176.54;3.28;0.30
709145;176.20;3.29;0.38
709191;175.92;3.37;0.30
709243;175.57;3.26;0.37
709291;175.31;3.19;0.45
709343;174.95;3.23;0.42
709391;174.70;3.31;0.53
709443;174.33;3.28;0.36
709491;174.07;3.33;0.47
709543;173.71;3.37;0.47
709591;173.44;3.33;0.34
709645;173.09;3.22;0.36
709691;172.81;3.36;0.30
709743;172.45;3.34;0.19
709791;172.21;3.35;0.47
709843;171.84;3.34;0.36
709891;171.58;3.30;0.37
709943;171.22;3.27;0.40
709991;170.95;3.20;0.22
710043;170.59;3.23;0.33
710091;170.33;3.22;0.39
710144;170.03;3.37;0.43
710191;169.71;3.33;0.40
710243;169.35;3.40;0.42
710291;169.09;3.24;0.36
710343;168.73;3.23;0.34
710391;168.48;3.23;0.48
710443;168.11;3.31;0.37
710491;167.85;3.22;0.47
710543;167.49;3.29;0.42
710591;167.22;3.42;0.33
710645;166.86;3.41;0.32
710691;166.60;3.16;0.45
710743;166.25;3.30;0.39
710791;165.98;3.25;0.32
710843;165.62;3.18;0.30
710891;165.37;3.25;0.48
710943;165.00;3.36;0.30
710991;164.75;3.33;0.42
711043;164.39;3.35;0.43
711091;164.12;3.31;0.37
711144;163.81;3.32;0.35
711191;163.51;3.39;0.38
711243;163.15;3.30;0.41
711291;162.89;3.28;0.42
711343;162.53;3.33;0.49
711391;162.25;3.27;0.24
711443;161.90;3.36;0.35
711491;161.65;3.31;0.52
711543;161.28;3.35;0.37
711591;161.03;3.32;0.49
711645;160.66;3.37;0.33
711691;160.39;3.25;0.38
711743;160.04;3.41;0.35
711791;159.78;3.36;0.33
711843;159.43;3.29;0.48
711891;159.16;3.34;0.32
711943;158.80;3.35;0.48
711991;158.54;3.38;0.46
712043;158.18;3.33;0.40
712091;157.92;3.38;0.36
712145;157.55;3.26;0.32
712191;157.27;3.31;0.36
712243;156.94;3.39;0.35
712291;156.68;3.41;0.39
712343;156.31;3.34;0.34
712391;156.06;3.31;0.46
712443;155.69;3.26;0.39
712491;155.42;3.30;0.28
712543;155.07;3.28;0.35
712591;154.80;3.24;0.32
712645;154.45;3.37;0.44
712691;154.17;3.33;0.37
712743;153.82;3.33;0.34
712791;153.56;3.32;0.30
712843;153.20;3.27;0.38
712891;152.94;3.32;0.31
712943;152.58;3.20;0.39
712991;152.32;3.36;0.39
713043;151.96;3.31;0.42
713091;151.70;3.25;0.35
713145;151.34;3.29;0.40
713191;151.05;3.36;0.34
713243;150.72;3.28;0.42
713291;150.45;3.35;0.25
713343;150.10;3.46;0.37
713391;149.84;3.37;0.36
713443;149.48;3.30;0.43
713491;149.22;3.27;0.38
713543;148.86;3.33;0.32
713591;148.60;3.17;0.37
713645;148.24;3.27;0.42
713691;147.96;3.35;0.34
713743;147.62;3.29;0.40
713791;147.36;3.29;0.37
713843;146.99;3.39;0.24
713891;146.74;3.26;0.50
713943;146.37;3.27;0.33
713991;146.12;3.29;0.49
714043;145.76;3.41;0.41
714091;145.49;3.35;0.30
714145;145.13;3.30;0.34
714191;144.87;3.30;0.39
714241;144.56;3.27;0.34
714293;144.21;3.37;0.42
714341;143.95;3.33;0.31
714393;143.59;3.24;0.37
714441;143.33;3.38;0.46
714493;142.97;3.35;0.43
714541;142.70;3.26;0.36
714593;142.34;3.31;0.41
714644;142.08;3.32;0.37
714691;141.77;3.27;0.50
714743;141.41;3.32;0.36
714791;141.16;3.31;0.48
714843;140.79;3.35;0.30
714891;140.53;3.31;0.39
714943;140.17;3.36;0.46
714991;139.91;3.27;0.32
715043;139.55;3.28;0.44
715091;139.29;3.19;0.37
715145;138.94;3.35;0.48
715191;138.65;3.37;0.28
715241;138.36;3.32;0.41
715293;138.01;3.33;0.53
715341;137.73;3.26;0.27
715393;137.38;3.23;0.40
715441;137.12;3.14;0.38
715493;136.76;3.26;0.45
715541;136.49;3.26;0.43
715593;136.13;3.34;0.35
715644;135.87;3.30;0.37
715691;135.55;3.22;0.37
715743;135.19;3.24;0.31
715791;134.92;3.30;0.19
715843;134.45;3.20;-0.08
715891;134.20;3.27;-0.17
715943;134.39;2.69;1.48
715991;133.85;3.08;0.13
716043;133.10;3.75;-0.98
716091;132.93;3.14;-0.33
716145;133.28;4.14;0.19
716191;138.66;5.53;3.87
716243;148.48;7.58;6.36
716293;156.03;8.94;6.16
716341;160.63;10.71;4.30
716393;163.80;11.12;4.46
716441;164.79;10.46;5.38
716493;164.97;10.62;3.44
716541;164.75;10.88;1.52
716593;164.10;10.06;0.49
716644;164.27;9.02;0.18
716691;165.71;8.80;-0.25
716743;167.21;10.07;-1.54
716791;167.88;11.16;-1.78
716843;167.19;12.74;-0.64
716891;166.16;13.94;2.62
716943;164.02;16.59;9.09
716991;162.05;19.43;13.55
717043;159.20;23.71;18.83
717091;157.07;26.86;20.95
717145;154.18;31.44;21.54
717191;152.49;34.46;21.95
717241;151.50;37.36;23.07
717293;150.40;40.65;24.04
717341;149.69;43.21;24.63
717393;149.91;46.32;27.61
717441;150.70;48.21;30.19
717493;153.13;50.81;34.77
717541;156.44;52.65;39.01
717593;162.37;54.00;47.56
717644;167.58;54.70;53.58
717691;174.99;54.87;63.78
717743;183.40;54.19;74.86
717791;188.74;53.72;82.40
717843;195.53;53.42;93.34
717891;200.73;53.12;103.01
717943;208.25;52.09;118.18
717991;214.06;50.77;128.69
718043;220.34;48.11;141.51
718091;223.12;46.72;149.51
718145;228.10;45.14;158.03
718191;231.92;43.34;164.61
718243;236.50;41.18;171.64
718291;240.46;39.30;176.16
718343;245.02;36.88;-179.28
718391;247.51;35.39;-177.19
718443;250.23;34.04;-175.73
718491;251.01;32.68;-175.65
718543;251.24;30.22;-175.39
718591;251.28;28.76;-173.94
718646;251.21;27.66;-171.28
718691;250.22;27.19;-170.30
718743;249.18;26.96;-171.10
718791;249.14;27.20;-173.31
718843;249.59;27.32;-178.28
718891;249.06;27.95;179.05
718943;248.16;27.96;175.62
718991;247.61;27.61;175.16
719043;247.71;26.83;176.67
719091;247.95;26.45;178.23
719145;248.40;25.97;178.82
719191;249.53;24.73;178.73
719243;251.44;23.95;-178.61
719291;252.75;24.17;-175.93
719343;252.97;22.56;-174.42
719391;252.70;21.08;-172.68
719443;253.50;19.09;-168.39
719491;254.12;17.59;-165.09
719543;254.42;15.28;-161.79
719591;253.61;14.09;-159.66
719645;253.78;14.20;-159.35
719691;254.02;14.52;-159.67
719743;252.63;14.43;-162.13
719791;252.18;14.85;-161.87
719843;251.14;15.05;-160.13
719891;251.82;14.80;-160.73
719941;252.00;14.41;-160.70
719993;252.19;14.16;-160.02
720041;252.47;13.99;-160.07
720093;252.81;13.75;-160.19
720144;253.06;13.58;-160.25
720191;253.34;13.40;-160.24
720243;253.66;13.19;-160.23
720291;253.89;13.04;-160.21
720343;254.22;12.82;-160.21
720391;254.45;12.66;-160.22
720443;254.77;12.45;-160.22
720491;255.00;12.29;-160.23
720543;255.32;12.08;-160.23
720591;255.55;11.92;-160.24
720646;255.87;11.69;-160.25
720691;256.11;11.53;-160.26
720743;256.42;11.32;-160.27
720791;256.65;11.15;-160.27
720841;256.93;10.96;-160.29
720893;257.24;10.74;-160.31
720941;257.47;10.58;-160.31
720993;257.78;10.36;-160.33
721041;258.01;10.20;-160.35
721093;258.32;9.98;-160.38
721144;258.55;9.82;-160.40
721191;258.82;9.62;-160.42
721243;259.13;9.40;-160.44
721291;259.36;9.24;-160.46
721343;259.67;9.02;-160.48
721391;259.90;8.85;-160.50
721443;260.22;8.63;-160.53
721491;260.44;8.46;-160.55
721543;260.75;8.24;-160.58
721591;260.98;8.07;-160.60
721922;262.78;6.76;-160.88
721970;263.00;6.59;-160.91
722020;263.27;6.39;-160.94
722072;263.58;6.16;-160.99
722120;263.81;5.99;-161.03
722172;264.12;5.76;-161.07
722220;264.34;5.59;-161.10
722272;264.65;5.36;-161.15
722320;264.88;5.20;-161.18
722374;265.19;4.96;-161.23
722420;265.42;4.78;-161.27
722472;265.72;4.56;-161.32
722520;265.95;4.39;-161.36
722572;266.26;4.16;-161.42
722620;266.48;3.99;-161.46
722672;266.79;3.75;-161.52
722720;267.01;3.58;-161.56
722772;267.33;3.35;-161.62
722820;267.55;3.17;-161.67
722874;267.87;2.94;-161.73
722920;268.10;2.76;-161.78
722970;268.38;2.54;-161.84
723022;268.66;2.33;-161.90
723070;268.89;2.15;-161.95
723122;269.20;1.92;-162.01
723170;269.42;1.75;-162.06
723222;269.73;1.51;-162.13
723270;269.96;1.34;-162.18
723322;270.26;1.10;-162.26
723373;270.49;0.93;-162.31
723420;270.76;0.72;-162.38
723472;271.07;0.48;-162.45
723520;271.29;0.30;-162.51
723572;271.60;0.07;-162.59
723620;271.82;-0.10;-162.66
723672;272.13;-0.34;-162.74
723720;272.35;-0.52;-162.80
723772;272.66;-0.77;-162.89
723820;272.92;-0.96;-162.97
723873;273.15;-1.14;-163.03
723920;273.42;-1.35;-163.11
723972;273.73;-1.59;-163.20
724020;273.96;-1.77;-163.27
724072;274.27;-2.01;-163.37
724120;274.49;-2.18;-163.44
724172;274.80;-2.43;-163.54
724220;275.03;-2.60;-163.60
724272;275.34;-2.84;-163.71
724320;275.57;-3.02;-163.78
724374;275.87;-3.26;-163.89
724420;276.11;-3.44;-163.96
724472;276.41;-3.68;-164.07
724520;276.65;-3.86;-164.14
724572;276.95;-4.10;-164.25
724620;277.19;-4.27;-164.33
724672;277.51;-4.52;-164.45
724720;277.77;-4.72;-164.54
724772;278.10;-4.96;-164.66
724820;278.32;-5.13;-164.73
724874;278.62;-5.36;-164.85
724920;278.83;-5.55;-164.90
724972;279.15;-5.79;-165.04
725020;279.38;-5.97;-165.14
725072;279.71;-6.21;-165.27
725120;279.93;-6.37;-165.35
725172;280.23;-6.61;-165.46
725220;280.47;-6.78;-165.54
725272;280.79;-7.03;-165.69
725320;281.02;-7.20;-165.79
725374;281.34;-7.45;-165.92
725420;281.58;-7.64;-166.03
725472;281.90;-7.88;-166.15
725520;282.13;-8.05;-166.26
725572;282.46;-8.29;-166.40
725620;282.70;-8.47;-166.50
725672;283.00;-8.71;-166.63
725720;283.22;-8.90;-166.73
725772;283.62;-9.18;-166.92
725820;283.89;-9.43;-166.99
725875;284.29;-9.72;-167.30
725920;284.58;-9.94;-167.48
725972;285.03;-10.50;-167.60
726020;285.47;-11.66;-167.49
726072;285.72;-14.41;-165.60
726120;286.04;-16.20;-164.36
726172;286.33;-19.29;-161.99
726220;287.44;-18.84;-164.27
726272;287.27;-19.42;-161.97
726320;287.46;-19.65;-162.32
726374;287.68;-19.94;-162.61
726420;287.90;-20.17;-162.79
726470;288.03;-20.39;-162.79
726522;288.16;-20.67;-162.74
726570;288.39;-20.89;-162.86
726622;288.70;-21.19;-163.07
726670;288.92;-21.41;-163.22
726722;289.24;-21.71;-163.41
726770;289.47;-21.93;-163.56
726822;289.79;-22.23;-163.77
726873;290.05;-22.45;-164.00
726920;290.48;-22.81;-164.02
726972;289.74;-23.55;-163.86
727020;290.14;-23.01;-161.99
727072;290.64;-21.52;-164.61
727120;290.84;-19.75;-166.53
727172;291.33;-17.44;-169.79
727220;291.54;-15.22;-169.97
727272;291.86;-13.70;-172.87
727320;292.21;-12.99;-172.87
727374;292.67;-13.17;-175.32
727420;292.86;-13.88;-177.10
727472;293.31;-14.03;-174.32
727520;293.54;-13.84;-172.87
727572;294.01;-14.07;-174.31
727620;294.25;-14.23;-174.51
727672;294.63;-14.41;-174.80
727720;294.90;-14.56;-174.93
727772;295.26;-14.77;-175.14
727820;295.52;-14.92;-175.29
727875;295.89;-15.13;-175.51
727920;296.18;-15.30;-175.67
727972;296.53;-15.50;-175.88
728020;296.79;-15.65;-176.05
728072;297.19;-15.86;-176.24
728120;297.42;-16.01;-176.41
728170;297.71;-16.18;-176.57
728222;298.09;-16.38;-176.77
728270;298.36;-16.53;-176.94
728322;298.73;-16.73;-177.16
728373;299.01;-16.88;-177.30
728420;299.35;-17.06;-177.48
728472;299.72;-17.26;-177.71
728520;300.00;-17.40;-177.88
728572;300.37;-17.60;-178.11
728620;300.65;-17.74;-178.28
728672;301.03;-17.94;-178.53
728720;301.31;-18.08;-178.70
728772;301.70;-18.28;-178.95
728820;301.98;-18.43;-179.14
728875;302.38;-18.63;-179.40
728920;302.66;-18.77;-179.57
728972;303.02;-18.96;-179.81
729020;303.31;-19.11;-179.99
729072;303.68;-19.29;179.77
729120;303.98;-19.44;179.58
729172;304.40;-19.64;179.32
729220;304.68;-19.78;179.12
729272;305.07;-19.96;178.84
729320;305.37;-20.10;178.64
729374;305.75;-20.28;178.38
729420;306.05;-20.42;178.19
729472;306.44;-20.60;177.93
729520;306.74;-20.74;177.72
729572;307.14;-20.92;177.47
729620;307.43;-21.04;177.24
729672;307.83;-21.21;176.97
729720;308.13;-21.34;176.75
729772;308.56;-21.54;176.45
729820;308.87;-21.67;176.23
729875;309.28;-21.84;175.94
729920;309.62;-21.97;175.70
729972;310.00;-22.14;175.42
730020;310.30;-22.26;175.22
730072;310.71;-22.44;174.90
730120;311.01;-22.56;174.69
730172;311.44;-22.73;174.37
730220;311.75;-22.85;174.15
730272;312.17;-23.01;173.84
730320;312.48;-23.13;173.62
730374;312.91;-23.29;173.30
730420;313.24;-23.42;173.05
730472;313.66;-23.57;172.74
730520;313.97;-23.69;172.51
730572;314.41;-23.85;172.17
730620;314.73;-23.96;171.93
730672;315.16;-24.12;171.60
730720;315.48;-24.22;171.36
730772;315.92;-24.37;171.03
730820;316.25;-24.49;170.77
730875;316.68;-24.63;170.44
730920;317.02;-24.74;170.18
730972;317.45;-24.88;169.85
731020;317.76;-24.98;169.60
731072;318.21;-25.12;169.25
731120;318.53;-25.22;169.01
731172;318.98;-25.36;168.65
731220;319.30;-25.45;168.40
731272;319.76;-25.59;168.04
731320;320.09;-25.68;167.78
731374;320.55;-25.81;167.41
731420;320.89;-25.90;167.12
731472;321.34;-26.03;166.76
731520;321.68;-26.11;166.49
731572;322.14;-26.24;166.12
731620;322.48;-26.32;165.86
731670;322.87;-26.42;165.53
731722;323.35;-26.54;165.14
731770;323.71;-26.62;164.79
731822;324.28;-26.72;164.38
731873;324.62;-26.81;164.07
731920;325.02;-26.90;163.75
731972;325.47;-27.00;163.39
732020;325.81;-27.07;163.10
732072;326.28;-27.17;162.71
732120;326.63;-27.24;162.42
732172;327.10;-27.34;162.03
732220;327.45;-27.40;161.74
732272;327.93;-27.49;161.34
732320;328.27;-27.56;161.06
732374;328.75;-27.64;160.65
732420;329.12;-27.71;160.33
732472;329.59;-27.79;159.94
732520;329.94;-27.85;159.64
732570;330.35;-27.91;159.29
732622;330.84;-27.99;158.86
732670;331.19;-28.04;158.56
732722;331.68;-28.11;158.15
732770;332.03;-28.16;157.85
732822;332.52;-28.22;157.43
732873;332.88;-28.27;157.13
732920;333.31;-28.32;156.75
732972;333.79;-28.37;156.33
733020;334.15;-28.41;156.02
733072;334.65;-28.47;155.59
733120;335.00;-28.51;155.28
733172;335.50;-28.55;154.84
733220;335.86;-28.58;154.53
733272;336.35;-28.62;154.09
733320;336.71;-28.65;153.77
733374;337.21;-28.69;153.33
733420;337.59;-28.72;153.00
733470;338.00;-28.74;152.63
733522;338.50;-28.77;152.19
733570;338.86;-28.79;151.86
733622;339.36;-28.81;151.42
733670;339.72;-28.82;151.09
733722;340.22;-28.84;150.64
733770;340.58;-28.85;150.31
733822;341.08;-28.87;149.85
733873;341.45;-28.87;149.53
733920;341.88;-28.88;149.13
733972;342.39;-28.88;148.67
734020;342.75;-28.88;148.34
734072;343.25;-28.88;147.89
734120;343.61;-28.87;147.56
734172;344.12;-28.87;147.10
734220;344.48;-28.86;146.76
734272;344.98;-28.84;146.30
734320;345.36;-28.83;145.95
734374;345.84;-28.81;145.50
734420;346.23;-28.79;145.14
734472;346.71;-28.76;144.70
734520;347.07;-28.75;144.36
734572;347.58;-28.71;143.90
734620;347.94;-28.69;143.56
734672;348.44;-28.65;143.08
734720;348.80;-28.61;142.74
734772;349.30;-28.57;142.27
734820;349.66;-28.53;141.93
734875;350.16;-28.48;141.45
734920;350.54;-28.44;141.09
734972;351.03;-28.37;140.64
735020;351.39;-28.33;140.29
735072;351.89;-28.26;139.81
735120;352.25;-28.21;139.47
735172;352.75;-28.14;138.99
735220;353.13;-28.09;138.63
735272;353.60;-28.01;138.17
735320;353.95;-27.95;137.83
735374;354.44;-27.87;137.35
735420;354.81;-27.81;136.99
735472;355.29;-27.72;136.53
735520;355.65;-27.65;136.18
735572;356.13;-27.56;135.70
735620;356.48;-27.49;135.36
735672;356.96;-27.39;134.88
735720;357.30;-27.32;134.53
735772;357.80;-27.20;134.06
735820;358.15;-27.12;133.69
735874;358.63;-27.01;133.21
735920;358.99;-26.92;132.85
735972;359.45;-26.80;132.38
736020;359.79;-26.71;132.03
736072;0.27;-26.58;131.56
736120;0.63;-26.48;131.20
736172;1.08;-26.35;130.74
736220;1.42;-26.25;130.39
736272;1.89;-26.11;129.92
736320;2.23;-26.00;129.57
736374;2.70;-25.86;129.10
736420;3.05;-25.74;128.74
736472;3.49;-25.60;128.28
736520;3.82;-25.48;127.93
736572;4.28;-25.33;127.46
736620;4.61;-25.21;127.11
736672;5.06;-25.05;126.64
736720;5.38;-24.92;126.30
736772;5.83;-24.75;125.83
736820;6.15;-24.63;125.49
736875;6.59;-24.45;125.02
736920;6.93;-24.31;124.66
736972;7.35;-24.14;124.21
737020;7.67;-24.00;123.87
737070;8.04;-23.84;123.47
737122;8.47;-23.65;123.01
737170;8.79;-23.51;122.66
737222;9.21;-23.31;122.21
737270;9.51;-23.16;121.86
737322;9.94;-22.96;121.41
737373;10.25;-22.81;121.07
737420;10.61;-22.62;120.67
737472;11.03;-22.41;120.21
737520;11.32;-22.26;119.88
737572;11.73;-22.04;119.42
737620;12.03;-21.88;119.08
737672;12.43;-21.65;118.62
737720;12.73;-21.49;118.29
737772;13.13;-21.26;117.83
737820;13.42;-21.09;117.50
737874;13.81;-20.86;117.04
737920;14.11;-20.68;116.69
737970;14.44;-20.47;116.32
738022;14.83;-20.23;115.87
738070;15.11;-20.05;115.55
738122;15.49;-19.80;115.10
738170;15.76;-19.62;114.77
738222;16.14;-19.37;114.32
738270;16.41;-19.18;113.99
738322;16.78;-18.92;113.55
738373;17.04;-18.73;113.22
738420;17.37;-18.49;112.83
738472;17.73;-18.22;112.38
738520;18.00;-18.02;112.05
738572;18.36;-17.74;111.60
738620;18.60;-17.55;111.29
738672;18.96;-17.26;110.80
738720;19.22;-17.06;110.46
738772;19.56;-16.78;110.02
738820;19.81;-16.56;109.69
738873;20.10;-16.31;109.30
738920;20.39;-16.06;108.92
738972;20.71;-15.77;108.49
739020;20.95;-15.55;108.17
739072;21.28;-15.25;107.74
739120;21.51;-15.04;107.41
739172;21.83;-14.74;106.97
739220;22.05;-14.51;106.66
739272;22.36;-14.20;106.23
739320;22.59;-13.98;105.92
739374;22.90;-13.67;105.50
739420;23.12;-13.43;105.17
739472;23.41;-13.12;104.76
739520;23.63;-12.89;104.44
739572;23.92;-12.56;104.01
739620;24.13;-12.33;103.70
739672;24.41;-12.01;103.27
739720;24.61;-11.77;102.96
739772;24.89;-11.44;102.53
739820;25.10;-11.19;102.21
739875;25.37;-10.86;101.80
739920;25.57;-10.61;101.47
739972;25.82;-10.28;101.06
740020;26.01;-10.04;100.75
740072;26.27;-9.69;100.32
740120;26.45;-9.45;100.01
740172;26.70;-9.10;99.59
740220;26.88;-8.85;99.29
740272;27.12;-8.50;98.85
740320;27.30;-8.25;98.54
740374;27.54;-7.89;98.12
740420;27.72;-7.62;97.78
740472;27.94;-7.28;97.36
740520;28.09;-7.03;97.05
740572;28.29;-6.67;96.63
740620;28.45;-6.41;96.33
740672;28.68;-6.04;95.91
740720;28.84;-5.78;95.62
740770;29.02;-5.47;95.27
740822;29.21;-5.11;94.86
740873;29.35;-4.85;94.55
740920;29.52;-4.52;94.19
740972;29.72;-4.16;93.77
741020;29.86;-3.89;93.46
741072;30.04;-3.52;93.04
741120;30.16;-3.25;92.73
741172;30.34;-2.87;92.30
741220;30.47;-2.60;91.99
741272;30.64;-2.23;91.57
741320;30.75;-1.96;91.27
741375;30.92;-1.57;90.82
741420;31.04;-1.28;90.49
741472;31.19;-0.91;90.07
741520;31.30;-0.63;89.76
741572;31.44;-0.25;89.32
741620;31.54;0.03;89.01
741672;31.68;0.41;88.58
741720;31.77;0.69;88.26
741770;31.89;1.03;87.89
741822;32.02;1.42;87.46
742151;32.61;3.65;84.92
742199;32.68;3.94;84.60
742251;32.77;4.34;84.15
742299;32.83;4.62;83.83
742351;32.90;5.01;83.39
742399;32.95;5.31;83.06
742451;33.01;5.68;82.57
742499;33.06;5.95;82.28
742551;33.11;6.32;81.84
742602;33.15;6.61;81.54
742649;33.19;6.95;81.14
742701;33.24;7.37;80.69
742749;33.30;7.56;80.25
742801;33.32;8.05;79.96
742849;33.34;8.32;79.64
742901;33.35;8.72;79.26
742949;33.36;9.00;78.94
743001;33.37;9.39;78.47
743049;33.37;9.70;78.12
743104;33.38;10.09;77.66
743149;33.39;10.39;77.23
743201;33.39;10.76;76.76
743249;33.37;11.05;76.41
743301;33.35;11.44;75.91
743349;33.34;11.72;75.57
743401;33.30;12.11;75.08
743449;33.28;12.39;74.72
743501;33.24;12.78;74.23
743549;33.20;13.06;73.86
743603;33.15;13.45;73.36
743649;33.11;13.74;72.97
743701;33.05;14.11;72.48
743749;32.99;14.39;72.11
743801;32.92;14.77;71.59
743849;32.86;15.04;71.21
743901;32.78;15.43;70.70
743949;32.71;15.70;70.32
